Longitude,Latitude,datetime,UHI Index,geometry,building_count_100m,total_building_area_100m,building_count_500m,total_building_area_500m,building_count_1000m,total_building_area_1000m
-73.96727667,40.76443,24-07-2021 15:10,0.986894399,POINT (587162.8121673461 4513120.035160028),8,49903.83194414699,76,527511.3377918233,250,1651668.8660064477
-73.967225,40.76440833,24-07-2021 15:10,0.986894399,POINT (587167.2015494951 4513117.680957151),8,49903.83194414699,74,516789.76241322374,250,1674330.4036399627
-73.96719,40.76438833,24-07-2021 15:10,0.984730684,POINT (587170.181765039 4513115.495577357),8,49903.83194414699,74,516789.76241322374,252,1685942.3437482808
-73.96715833,40.76437167,24-07-2021 15:10,0.984730684,POINT (587172.8765579027 4513113.677655683),8,49903.83194414699,74,516789.76241322374,252,1685942.3437482808
-73.96693167,40.76412333,24-07-2021 15:10,0.999996894,POINT (587192.3317874642 4513086.335245027),9,57736.34710119403,77,533599.6397347443,253,1712379.8543889227
-73.96693,40.76408833,24-07-2021 15:10,0.999996894,POINT (587192.5184859172 4513082.4516376415),9,57736.34710119403,77,533599.6397347443,251,1704491.5453430195
-73.96695667,40.76400833,24-07-2021 15:10,0.995669465,POINT (587190.3720244309 4513073.544523827),7,44180.43743898721,77,531228.0603384947,251,1698151.214910589
-73.96697667,40.76396833,24-07-2021 15:10,0.99783318,POINT (587188.7362463789 4513069.084343999),7,44180.43743898721,77,531228.0603384947,250,1691253.3076176438
-73.967,40.76393167,24-07-2021 15:10,0.99783318,POINT (587186.8150393273 4513064.991621008),7,44180.43743898721,77,531228.0603384947,249,1692350.3365950016
-73.96702333,40.7639,24-07-2021 15:10,0.99783318,POINT (587184.8873086268 4513061.452826619),7,44180.43743898721,78,538243.5268212138,248,1680337.6178790429
-73.96704167,40.76387167,24-07-2021 15:10,0.99783318,POINT (587183.3763820748 4513058.289756627),7,44180.43743898721,78,538243.5268212138,249,1683119.5198540203
-73.96718667,40.76374333,24-07-2021 15:10,1.015263105,POINT (587171.30564745 4513043.898966918),7,44180.43743898721,80,555215.5530668126,252,1704878.668572085
-73.96721,40.76370667,24-07-2021 15:10,1.015263105,POINT (587169.3844238142 4513039.806248864),7,44180.43743898721,80,555215.5530668126,251,1667313.12555501
-73.96723167,40.76367333,24-07-2021 15:10,1.00877196,POINT (587167.5989693634 4513036.083725843),7,44180.43743898721,80,555382.9739036424,251,1663001.2545117792
-73.96725,40.76364,24-07-2021 15:10,1.00877196,POINT (587166.0954070085 4513032.365631545),7,44180.43743898721,78,536967.3499204745,253,1671701.244633292
-73.96727,40.76362,24-07-2021 15:10,1.010935675,POINT (587164.4334727344 4513030.125610081),7,44180.43743898721,77,527982.574198954,254,1678660.8953275613
-73.96740667,40.76349833,24-07-2021 15:10,1.00877196,POINT (587153.0570214068 4513016.483548231),9,58954.85991118674,78,539025.7405981047,255,1699643.710587528
-73.96752667,40.76339333,24-07-2021 15:10,1.010935675,POINT (587143.0657609514 4513004.708558164),7,43701.56941575811,76,518109.4616920996,253,1680711.1230669688
-73.96754333,40.763375,24-07-2021 15:10,1.015263105,POINT (587141.6835400531 4513002.6572421035),7,43701.56941575811,75,516505.79741237673,252,1673360.8921240927
-73.96757,40.76335667,24-07-2021 15:10,1.015263105,POINT (587139.4564377809 4513000.59598478),7,43701.56941575811,77,531888.2370783191,251,1663984.1506056406
-73.96759167,40.76333,24-07-2021 15:10,1.015263105,POINT (587137.6622461134 4512997.613890345),7,43701.56941575811,77,531888.2370783191,251,1663984.1506056406
-73.96761333,40.76330333,24-07-2021 15:10,1.015263105,POINT (587135.8688970038 4512994.631806311),7,43701.56941575811,77,531888.2370783191,251,1663984.1506056406
-73.967645,40.76326833,24-07-2021 15:10,1.01309939,POINT (587133.2415446285 4512990.7150885565),6,40504.068535611485,77,537809.6289374811,251,1663984.1506056406
-73.967675,40.76323667,24-07-2021 15:11,1.01309939,POINT (587130.7507815388 4512987.170795608),6,40504.068535611485,77,537809.6289374811,249,1653787.3657372876
-73.96767667,40.76321333,24-07-2021 15:11,1.01309939,POINT (587130.6403106011 4512984.57821964),6,40504.068535611485,77,537809.6289374811,250,1658437.7592620188
-73.96769333,40.7632,24-07-2021 15:11,1.01309939,POINT (587129.2515521636 4512983.081944111),6,40504.068535611485,78,549947.2588539284,250,1658437.7592620188
-73.96772167,40.76302667,24-07-2021 15:11,1.017547026,POINT (587127.0859158048 4512963.812853569),6,40504.068535611485,77,537434.9809999753,254,1665534.4692619094
-73.96774333,40.76299667,24-07-2021 15:11,1.015383311,POINT (587125.2969026647 4512960.46111713),7,48093.656169985436,76,527770.4403121565,253,1665391.619991063
-73.96776,40.76296833,24-07-2021 15:11,1.015383311,POINT (587123.9268966867 4512957.298608698),7,48093.656169985436,75,523018.89241144276,254,1678481.2151335548
-73.96777333,40.76294333,24-07-2021 15:11,1.015383311,POINT (587122.8344376569 4512954.510182421),8,55227.67431695742,75,523018.89241144276,254,1678481.2151335548
-73.96778667,40.762915,24-07-2021 15:11,1.015383311,POINT (587121.7454824133 4512951.352091086),8,55227.67431695742,76,530063.2857219353,254,1678481.2151335548
-73.967805,40.76289,24-07-2021 15:11,1.006728452,POINT (587120.231000379 4512948.558700535),8,55227.67431695742,75,528654.9468907644,255,1680338.135249484
-73.96782833,40.76286333,24-07-2021 15:11,1.006728452,POINT (587118.2966765679 4512945.574963095),8,55227.67431695742,76,535532.4601535293,255,1680338.135249484
-73.96788,40.76282,24-07-2021 15:11,1.011055882,POINT (587113.9920874308 4512940.713701697),7,52446.88569850168,76,535532.4601535293,254,1681765.3285494433
-73.967915,40.76278833,24-07-2021 15:11,1.011055882,POINT (587111.0792887426 4512937.163341715),6,44874.58716908786,76,544057.918074639,254,1676689.367285085
-73.96806,40.76271833,24-07-2021 15:11,1.013219597,POINT (587098.932043926 4512929.248861),6,44874.58716908786,76,547134.5965209447,252,1666199.088123359
-73.96810667,40.76270167,24-07-2021 15:12,1.015383311,POINT (587095.0146373606 4512927.353147075),6,44874.58716908786,76,547134.5965209447,252,1666199.088123359
-73.96814333,40.76267833,24-07-2021 15:12,1.015383311,POINT (587091.9508383403 4512924.7258404065),6,44874.58716908786,76,547134.5965209447,252,1666199.088123359
-73.968195,40.76265667,24-07-2021 15:12,1.011055882,POINT (587087.617931932 4512922.270129511),6,44874.58716908786,76,547134.5965209447,252,1666542.1823914293
-73.96822333,40.76260667,24-07-2021 15:12,1.013219597,POINT (587085.2920189186 4512916.691631232),6,44874.58716908786,75,535104.5475318782,253,1667980.4970795547
-73.96821667,40.762555,24-07-2021 15:12,1.015383311,POINT (587085.9216014493 4512910.962479126),6,44874.58716908786,76,546238.4635926277,253,1673097.670846411
-73.96815667,40.76252167,24-07-2021 15:12,1.015383311,POINT (587091.0293916084 4512907.322149561),6,44874.58716908786,77,558268.512581694,254,1673213.0999645996
-73.96811167,40.76249667,24-07-2021 15:12,1.017547026,POINT (587094.8602408034 4512904.591627142),6,44874.58716908786,78,564383.9732190557,253,1660589.12499801
-73.96797333,40.76244833,24-07-2021 15:12,1.015383311,POINT (587106.5999086101 4512899.362849791),6,44874.58716908786,76,540498.2545996336,253,1660282.677161272
-73.96789667,40.76242,24-07-2021 15:12,1.015383311,POINT (587113.1073730346 4512896.2941127485),6,44874.58716908786,78,547581.232605868,253,1660282.677161272
-73.96781667,40.76236667,24-07-2021 15:12,1.017547026,POINT (587119.9294017288 4512890.453507896),6,44874.58716908786,76,531996.3426969023,256,1674445.7312011435
-73.96773,40.76232333,24-07-2021 15:12,1.017547026,POINT (587127.3013757409 4512885.728498303),6,44874.58716908786,78,533944.0741395769,255,1666534.0021254933
-73.967645,40.76225833,24-07-2021 15:12,1.015383311,POINT (587134.5606924177 4512878.59741309),6,44874.58716908786,78,533944.0741395769,255,1666534.0021254933
-73.96755667,40.76218667,24-07-2021 15:12,1.015383311,POINT (587142.1097912517 4512870.730331532),6,44874.58716908786,80,550140.0166927966,255,1654400.763881876
-73.96745167,40.76212333,24-07-2021 15:12,1.015383311,POINT (587151.0550726042 4512863.80339821),6,44874.58716908786,80,550140.0166927966,254,1644903.4244765092
-73.96723833,40.76202833,24-07-2021 15:12,1.015383311,POINT (587169.1862070778 4512853.469601959),7,58426.97386606333,80,549375.3902458654,253,1639044.8925609286
-73.96715167,40.76197167,24-07-2021 15:12,1.013219597,POINT (587176.5748107859 4512847.26600959),5,43956.761253708835,80,549375.3902458654,252,1636937.5030773797
-73.96706833,40.76194,24-07-2021 15:12,1.013219597,POINT (587183.6505438746 4512843.833205188),5,43956.761253708835,79,541535.5070909093,252,1636937.5030773797
-73.96696333,40.76189,24-07-2021 15:12,1.015383311,POINT (587192.5784625399 4512838.387162404),6,54743.951933465796,79,541535.5070909093,252,1624961.6454290738
-73.966945,40.76187167,24-07-2021 15:12,1.011055882,POINT (587194.1495719936 4512836.37060861),6,54743.951933465796,79,541535.5070909093,252,1624961.6454290738
-73.966935,40.76186667,24-07-2021 15:12,1.011055882,POINT (587195.0001621746 4512835.825508219),6,54743.951933465796,79,541535.5070909093,252,1624961.6454290738
-73.96677167,40.761805,24-07-2021 15:12,1.011176088,POINT (587208.8667327028 4512829.1419938505),6,54743.951933465796,81,551906.9487838437,252,1650627.6241425502
-73.96667667,40.76176833,24-07-2021 15:12,1.009012373,POINT (587216.9332050409 4512825.165772014),6,54743.951933465796,80,537049.8123310863,251,1650784.15457918
-73.96646,40.76168667,24-07-2021 15:12,1.009012373,POINT (587235.3281567458 4512816.316286624),6,54743.951933465796,81,554414.2555065652,248,1638178.888273893
-73.96634667,40.76164833,24-07-2021 15:12,1.009012373,POINT (587244.9440003195 4512812.172936371),6,54743.951933465796,81,552277.6198500578,248,1638247.9348346896
-73.96623,40.76160167,24-07-2021 15:12,1.004684943,POINT (587254.8526517967 4512807.109336758),6,54743.951933465796,78,531869.039028557,245,1615654.1822089553
-73.96611833,40.76155,24-07-2021 15:12,1.004684943,POINT (587264.3458403527 4512801.484629499),6,54743.951933465796,78,531869.039028557,243,1599353.9029014504
-73.966,40.76149333,24-07-2021 15:12,1.004684943,POINT (587274.4077282164 4512795.3115207),6,54743.951933465796,78,531869.039028557,242,1583862.5749681904
-73.965885,40.76144667,24-07-2021 15:12,1.004684943,POINT (587284.1754648609 4512790.246298699),5,46911.43677641876,79,542752.070680144,241,1573112.936996976
-73.96577167,40.76138333,24-07-2021 15:12,1.000357514,POINT (587293.8240812919 4512783.32782147),5,46911.43677641876,81,553028.5689377945,241,1573069.673405088
-73.96567167,40.76134167,24-07-2021 15:12,1.000357514,POINT (587302.3192113711 4512778.802737937),5,46911.43677641876,82,553303.2002912707,239,1564863.2150331673
-73.965575,40.7613,24-07-2021 15:12,1.000357514,POINT (587310.5332922094 4512774.273240369),3,31883.621135227797,80,539243.340498059,241,1570705.3235247855
-73.96548833,40.76126667,24-07-2021 15:12,1.000357514,POINT (587317.8924048463 4512770.659603497),4,32304.657901215658,80,539243.340498059,242,1572822.6926575156
-73.96540333,40.76123167,24-07-2021 15:12,1.002521229,POINT (587325.1127520228 4512766.858929144),4,32304.657901215658,80,539243.340498059,241,1571137.0604255863
-73.96532667,40.76120167,24-07-2021 15:12,1.002521229,POINT (587331.6226124701 4512763.604998788),4,32304.657901215658,80,541623.7007551542,242,1575431.3755496163
-73.965255,40.76116667,24-07-2021 15:12,1.000357514,POINT (587337.7178359961 4512759.791069248),4,32304.657901215658,80,541623.7007551542,242,1575431.3755496163
-73.96517833,40.761115,24-07-2021 15:12,1.000357514,POINT (587344.2569220366 4512754.131625475),4,32304.657901215658,79,535094.3223725429,244,1575717.9019985348
-73.965115,40.76107167,24-07-2021 15:12,1.000357514,POINT (587349.6591153546 4512749.384710457),5,43923.173938839995,79,535094.3223725429,243,1564628.2326089954
-73.96506833,40.76103833,24-07-2021 15:12,1.000357514,POINT (587353.6420215053 4512745.730179024),6,44913.615870411784,77,521393.14493237063,244,1565170.4477677105
-73.96503,40.76101167,24-07-2021 15:12,1.000357514,POINT (587356.912233727 4512742.808877095),6,44913.615870411784,76,513916.4917044864,247,1566273.6239344615
-73.96501167,40.76098167,24-07-2021 15:12,1.000357514,POINT (587358.4986884805 4512739.496898971),6,44913.615870411784,76,513916.4917044864,247,1566273.6239344615
-73.96493,40.760895,24-07-2021 15:12,0.998193799,POINT (587365.5056734487 4512729.9571863245),6,44913.615870411784,77,518504.75058998755,247,1563516.051622042
-73.96490333,40.76088167,24-07-2021 15:12,0.998193799,POINT (587367.7742580272 4512728.5040105125),6,44913.615870411784,76,511485.6890916067,247,1563516.051622042
-73.964875,40.76086333,24-07-2021 15:12,1.002521229,POINT (587370.1895196212 4512726.496340336),6,44913.615870411784,76,511485.6890916067,247,1563516.051622042
-73.964855,40.760845,24-07-2021 15:12,1.002521229,POINT (587371.9016604107 4512724.481486337),6,44913.615870411784,76,511485.6890916067,247,1563516.051622042
-73.96483667,40.76083333,24-07-2021 15:12,1.002521229,POINT (587373.4641207877 4512723.204280252),6,44913.615870411784,76,506027.76868725254,247,1563516.051622042
-73.96467333,40.76069167,24-07-2021 15:12,0.99615029,POINT (587387.4366827357 4512707.64160915),8,48537.3459577982,79,515678.109827465,246,1546653.9221858343
-73.964625,40.76068333,24-07-2021 15:13,0.99615029,POINT (587391.5269991431 4512706.76394034),8,48537.3459577982,79,515678.109827465,247,1548199.3970060444
-73.964575,40.76067333,24-07-2021 15:13,0.998314005,POINT (587395.7604508302 4512705.703664557),9,52541.07129351402,79,511160.95982635836,247,1548199.3970060444
-73.96452667,40.76066,24-07-2021 15:13,0.998314005,POINT (587399.8573061968 4512704.272072506),10,60568.09038066574,79,511160.95982635836,248,1559345.0196429817
-73.964475,40.760645,24-07-2021 15:13,0.993986575,POINT (587404.2382706746 4512702.658427081),10,60568.09038066574,79,506915.189350467,246,1551055.7587029277
-73.964415,40.76063,24-07-2021 15:13,0.993986575,POINT (587409.3223484149 4512701.053082346),10,60568.09038066574,83,510323.5170774374,245,1543798.7027758637
-73.96434333,40.760605,24-07-2021 15:13,0.993986575,POINT (587415.4045618187 4512698.349291432),10,60568.09038066574,82,502771.4801521087,245,1543798.7027758637
-73.96420667,40.76057,24-07-2021 15:13,0.99182286,POINT (587426.985506361 4512694.600182233),10,60568.09038066574,83,504686.69662913715,247,1544918.2146095939
-73.96410167,40.76053833,24-07-2021 15:13,0.99182286,POINT (587435.8897658197 4512691.18919722),10,60568.09038066574,83,504686.69662913715,244,1532889.5100433228
-73.96400833,40.76049333,24-07-2021 15:13,0.99182286,POINT (587443.8273155463 4512686.286871759),9,49780.89970090877,83,504686.69662913715,242,1518319.6240346187
-73.96391333,40.76044833,24-07-2021 15:13,0.99182286,POINT (587451.9049920868 4512681.3862091275),8,38162.38366328443,86,516799.57886808406,242,1509013.3533606366
-73.96375833,40.76037833,24-07-2021 15:13,0.987495431,POINT (587465.0798974603 4512673.770172536),9,46073.45075549485,82,487740.0890326127,241,1488974.637026808
-73.96368,40.76034833,24-07-2021 15:13,0.987495431,POINT (587471.7308634447 4512670.5180281885),8,36022.03116993903,81,476616.8834401162,239,1481664.7480801244
-73.9636,40.76031833,24-07-2021 15:13,0.987495431,POINT (587478.5227959284 4512667.2675546575),9,42137.49180730059,81,476616.8834401162,237,1473573.210866374
-73.96351667,40.760285,24-07-2021 15:13,0.987495431,POINT (587485.6001780907 4512663.650752191),8,41716.45504131273,81,476616.8834401162,237,1473573.210866374
-73.96343167,40.76025333,24-07-2021 15:13,0.987495431,POINT (587492.81635113 4512660.219894163),7,30671.444171397718,79,469599.3054172407,235,1453652.1484232587
-73.96334833,40.76022333,24-07-2021 15:13,0.987495431,POINT (587499.8902241716 4512656.9727703715),7,30671.444171397718,78,462027.0068878269,235,1436434.8281839988
-73.963175,40.76015167,24-07-2021 15:13,0.987495431,POINT (587514.6145946641 4512649.19082697),6,28066.38002261097,80,468684.8355943173,236,1423895.5666346217
-73.96309,40.76011667,24-07-2021 15:13,0.987495431,POINT (587521.8351639699 4512645.390341627),6,28066.38002261097,78,466336.04973676376,236,1423895.5666346217
-73.963005,40.76007833,24-07-2021 15:13,0.987495431,POINT (587529.0601225033 4512641.219097932),6,28066.38002261097,77,460657.8719331224,236,1409695.6276394522
-73.96291667,40.76003833,24-07-2021 15:13,0.985331716,POINT (587536.5683454006 4512636.866910667),5,24062.654686895152,76,459459.1881260866,235,1387465.7783406544
-73.96282333,40.75999,24-07-2021 15:14,0.985331716,POINT (587544.5103908424 4512631.59503631),5,25152.574356188234,76,459459.1881260866,233,1364142.2984568258
-73.96272667,40.75995167,24-07-2021 15:14,0.987495431,POINT (587552.7195598688 4512627.436558747),5,25152.574356188234,76,459459.1881260866,234,1364190.9414285047
-73.96262667,40.759905,24-07-2021 15:14,0.987495431,POINT (587561.2216061883 4512622.355619967),6,25700.687486257877,76,459459.1881260866,233,1364100.0068568
-73.96253167,40.75985833,24-07-2021 15:14,0.987495431,POINT (587569.3016237888 4512617.2697008625),5,24682.0215476582,76,459459.1881260866,233,1364766.7821653732
-73.96244,40.75981333,24-07-2021 15:14,0.987495431,POINT (587577.0983813743 4512612.365849492),5,24682.0215476582,76,459459.1881260866,232,1356972.3913018121
-73.96201,40.75964667,24-07-2021 15:14,0.987495431,POINT (587613.6127379129 4512594.294588018),8,46605.706147628895,76,441994.8138281825,227,1330266.356902607
